"weight";"lat";"lon"
"149";"51.853";"4.065"
"149";"53.965";"3.841"
"149";"52.765";"2.809"
"149";"52.381";"4.929"
"149";"52.357";"4.977"
"149";"52.181";"5.721"
"149";"52.085";"4.513"
"149";"51.805";"2.561"
"149";"51.453";"2.921"
"149";"52.533";"5.097"
"149";"52.509";"5.633"
"149";"52.509";"4.577"
"149";"52.493";"4.753"
"149";"51.989";"4.761"
"149";"51.925";"2.809"
"149";"51.357";"2.729"
"149";"51.037";"4.281"
"149";"52.549";"5.033"
"149";"52.461";"5.041"
"149";"52.061";"4.817"
"149";"51.909";"2.313"
"149";"51.877";"5.089"
"149";"52.525";"5.313"
"149";"52.429";"4.553"
"149";"52.213";"5.217"
"149";"51.997";"4.697"
"149";"51.853";"6.073"
"149";"51.157";"4.177"
"149";"52.549";"2.633"
"149";"51.413";"2.273"
"149";"51.173";"4.201"
"149";"52.061";"4.745"
"149";"52.053";"5.089"
"149";"51.397";"3.185"
"149";"51.245";"3.625"
"149";"51.077";"4.089"
"149";"50.973";"4.417"
"149";"52.549";"4.521"
"149";"52.549";"3.809"
"149";"52.085";"5.409"
"149";"51.909";"2.289"
"149";"52.541";"5.609"
"149";"52.525";"5.305"
"149";"52.293";"4.705"
"149";"52.221";"5.249"
"149";"52.197";"5.065"
"149";"52.085";"4.633"
"149";"51.181";"3.993"
"149";"51.165";"3.817"
"149";"52.421";"2.529"
"149";"52.085";"4.945"
"149";"51.933";"5.129"
"149";"51.189";"3.609"
"148";"52.613";"5.025"
"148";"52.605";"4.737"
"148";"52.541";"3.849"
"148";"52.397";"2.513"
"148";"52.221";"5.193"
"148";"52.117";"4.313"
"148";"52.021";"4.777"
"148";"51.925";"2.945"
"148";"51.917";"2.713"
"148";"51.877";"4.089"
"148";"51.469";"2.865"
"148";"51.349";"3.377"
"148";"52.517";"5.025"
"148";"52.373";"5.185"
"148";"52.213";"4.489"
"148";"50.997";"4.369"
"148";"52.501";"4.489"
"148";"52.197";"4.761"
"148";"52.157";"4.609"
"148";"51.813";"2.609"
"148";"51.677";"3.841"
"148";"52.205";"4.249"
"148";"52.085";"5.945"
"148";"52.037";"4.777"
"148";"51.821";"2.705"
"148";"51.477";"2.825"
"148";"51.245";"3.649"
"148";"52.493";"4.889"
"148";"52.189";"5.665"
"148";"51.925";"4.129"
"148";"52.037";"4.785"
"148";"51.261";"3.481"
"148";"52.517";"4.993"
"148";"51.941";"3.217"
"148";"51.069";"4.217"
"148";"50.893";"4.033"
"148";"52.517";"5.113"
"148";"52.213";"5.505"
"148";"51.885";"2.977"
"148";"52.125";"5.505"
"148";"51.973";"4.665"
"148";"51.909";"2.273"
"148";"51.093";"4.177"
"148";"50.653";"4.929"
"148";"52.557";"4.617"
"148";"52.333";"4.785"
"148";"52.213";"5.297"
"148";"51.925";"2.953"
"148";"51.813";"6.145"
"148";"51.805";"4.025"
"148";"51.389";"2.473"
"148";"52.565";"4.969"
"148";"52.517";"5.241"
"148";"52.357";"4.865"
"148";"52.349";"4.425"
"148";"52.149";"5.449"
"148";"52.133";"5.001"
"148";"52.125";"4.769"
"148";"52.085";"5.961"
"148";"52.085";"5.737"
"148";"52.085";"5.233"
"148";"52.053";"5.081"
"148";"51.909";"2.257"
"148";"51.381";"2.537"
"148";"51.197";"3.625"
"148";"52.597";"4.505"
"148";"52.533";"4.465"
"148";"52.453";"4.481"
"148";"52.389";"4.905"
"148";"52.301";"4.953"
"148";"52.085";"5.193"
"148";"51.989";"4.729"
"148";"51.949";"3.225"
"148";"51.813";"4.033"
"148";"51.181";"4.209"
"147";"52.589";"4.857"
"147";"52.565";"5.001"
"147";"52.525";"4.697"
"147";"52.517";"4.913"
"147";"52.517";"4.785"
"147";"52.485";"2.585"
"147";"52.149";"4.249"
"147";"52.117";"4.289"
"147";"52.085";"5.881"
"147";"52.085";"5.721"
"147";"52.053";"4.809"
"147";"51.965";"5.113"
"147";"51.925";"4.665"
"147";"51.813";"6.137"
"147";"51.365";"2.681"
"147";"50.981";"4.089"
"147";"52.653";"2.721"
"147";"52.541";"5.097"
"147";"52.445";"2.553"
"147";"52.101";"5.553"
"147";"52.061";"3.761"
"147";"51.925";"3.193"
"147";"51.357";"2.769"
"147";"52.613";"5.121"
"147";"52.605";"4.497"
"147";"52.525";"5.241"
"147";"52.341";"2.465"
"147";"52.285";"4.969"
"147";"51.069";"4.121"
"147";"52.557";"3.793"
"147";"52.501";"5.497"
"147";"52.485";"4.465"
"147";"52.397";"4.409"
"147";"52.085";"5.265"
"147";"52.085";"3.593"
"147";"51.981";"4.721"
"147";"51.725";"4.001"
"147";"50.853";"4.009"
"147";"50.749";"4.937"
"147";"52.517";"5.073"
"147";"52.293";"5.257"
"147";"52.165";"4.481"
"147";"51.509";"4.441"
"147";"51.453";"2.937"
"147";"51.269";"3.449"
"147";"51.109";"4.161"
"147";"51.077";"4.097"
"147";"50.621";"5.089"
"147";"52.525";"5.145"
"147";"52.085";"5.873"
"147";"51.917";"2.705"
"147";"51.429";"4.377"
"147";"51.221";"4.233"
"147";"51.133";"4.177"
"147";"52.509";"4.041"
"147";"52.381";"4.425"
"147";"52.333";"5.273"
"147";"52.173";"5.385"
"147";"52.045";"4.785"
"147";"52.013";"5.777"
"147";"51.917";"2.721"
"147";"51.485";"2.793"
"147";"52.509";"5.097"
"147";"52.477";"5.065"
"147";"52.221";"5.209"
"147";"52.213";"5.497"
"147";"52.101";"4.393"
"147";"51.821";"4.057"
"147";"53.413";"3.361"
"147";"52.517";"4.969"
"147";"52.429";"4.529"
"147";"52.349";"4.833"
"147";"52.133";"5.297"
"147";"52.045";"4.777"
"147";"51.309";"4.289"
"147";"51.229";"3.689"
"147";"51.181";"3.833"
"147";"52.589";"4.705"
"147";"52.325";"4.945"
"147";"52.229";"5.513"
"147";"52.173";"4.313"
"147";"52.141";"4.449"
"147";"52.061";"4.809"
"147";"50.877";"4.569"
"147";"52.557";"4.569"
"147";"52.229";"5.321"
"147";"52.197";"5.201"
"147";"51.717";"4.545"
"147";"51.029";"3.721"
"146";"52.565";"4.993"
"146";"52.373";"4.393"
"146";"52.357";"5.137"
"146";"52.293";"5.249"
"146";"51.909";"2.321"
"146";"51.141";"4.185"
"146";"50.845";"3.993"
"146";"50.773";"4.873"
"146";"52.397";"5.233"
"146";"52.125";"5.233"
"146";"52.085";"5.785"
"146";"52.085";"4.937"
"146";"51.909";"2.209"
"146";"51.869";"4.113"
"146";"51.493";"4.417"
"146";"51.397";"4.369"
"146";"51.085";"4.073"
"146";"52.413";"4.497"
"146";"52.333";"5.281"
"146";"52.333";"5.217"
"146";"52.053";"4.689"
"146";"51.877";"2.961"
"146";"51.813";"2.601"
"146";"51.749";"5.209"
"146";"51.621";"4.497"
"146";"52.573";"4.961"
"146";"52.565";"5.017"
"146";"52.485";"5.049"
"146";"52.189";"4.857"
"146";"51.917";"2.737"
"146";"51.909";"2.337"
"146";"51.501";"4.425"
"146";"52.565";"4.657"
"146";"52.413";"4.465"
"146";"52.349";"2.473"
"146";"52.205";"5.097"
"146";"52.085";"5.857"
"146";"52.085";"5.057"
"146";"52.085";"4.881"
"146";"51.109";"3.777"
"146";"53.381";"3.329"
"146";"52.557";"3.777"
"146";"52.397";"4.441"
"146";"52.181";"5.169"
"146";"52.157";"4.913"
"146";"52.069";"4.729"
"146";"51.989";"3.449"
"146";"51.941";"3.225"
"146";"51.877";"2.945"
"146";"51.389";"2.505"
"146";"52.325";"5.249"
"146";"51.917";"2.393"
"146";"51.413";"2.289"
"146";"50.965";"4.081"
"146";"50.837";"4.001"
"146";"50.741";"4.953"
"146";"52.477";"5.033"
"146";"52.413";"4.505"
"146";"52.301";"5.017"
"146";"52.165";"5.409"
"146";"52.085";"2.217"
"146";"52.045";"3.721"
"146";"51.957";"5.865"
"146";"52.397";"4.849"
"146";"52.213";"4.689"
"146";"52.101";"5.537"
"146";"51.957";"5.113"
"146";"51.805";"2.553"
"146";"51.565";"4.577"
"146";"51.557";"5.049"
"146";"50.917";"3.633"
"146";"52.085";"5.745"
"146";"52.085";"4.345"
"146";"51.973";"4.713"
"146";"51.909";"2.249"
"146";"51.613";"4.521"
"146";"50.965";"3.393"
"146";"52.517";"5.481"
"146";"52.373";"4.857"
"146";"52.357";"4.305"
"146";"52.341";"5.073"
"146";"52.061";"4.729"
"146";"52.013";"5.065"
"146";"52.005";"3.521"
"146";"51.917";"2.689"
"146";"51.589";"4.473"
"146";"51.493";"4.441"
"145";"52.573";"4.793"
"145";"52.509";"4.849"
"145";"51.269";"3.433"
"145";"51.229";"3.897"
"145";"50.933";"4.497"
"145";"52.381";"5.057"
"145";"52.085";"5.953"
"145";"52.085";"4.929"
"145";"52.085";"4.649"
"145";"51.997";"4.689"
"145";"51.917";"2.681"
"145";"52.573";"4.545"
"145";"52.525";"5.289"
"145";"52.413";"4.785"
"145";"52.405";"4.425"
"145";"52.181";"5.185"
"145";"51.933";"4.185"
"145";"51.861";"5.089"
"145";"51.461";"2.905"
"145";"51.381";"3.225"
"145";"52.445";"5.033"
"145";"52.173";"5.185"
"145";"52.125";"5.225"
"145";"52.085";"5.249"
"145";"51.933";"4.665"
"145";"52.533";"5.625"
"145";"52.517";"5.033"
"145";"52.469";"5.017"
"145";"52.389";"4.441"
"145";"52.373";"4.385"
"145";"52.357";"4.857"
"145";"52.221";"5.521"
"145";"52.149";"5.241"
"145";"51.909";"2.329"
"145";"51.469";"3.753"
"145";"50.965";"5.089"
"145";"50.685";"4.833"
"145";"52.861";"2.897"
"145";"52.589";"4.865"
"145";"52.565";"4.977"
"145";"52.525";"5.297"
"145";"52.517";"4.937"
"145";"52.461";"5.009"
"145";"52.405";"4.929"
"145";"52.405";"4.857"
"145";"52.117";"5.025"
"145";"51.717";"4.553"
"145";"50.853";"3.985"
"145";"50.797";"4.817"
"145";"52.637";"4.513"
"145";"52.581";"4.489"
"145";"52.533";"4.473"
"145";"52.525";"5.321"
"145";"52.325";"4.809"
"145";"52.157";"5.457"
"145";"52.085";"5.153"
"145";"52.021";"5.057"
"145";"51.917";"2.385"
"145";"51.093";"2.705"
"145";"52.597";"5.009"
"145";"52.549";"4.393"
"145";"52.533";"5.105"
"145";"52.509";"4.865"
"145";"52.365";"4.369"
"145";"52.277";"4.657"
"145";"52.085";"5.769"
"145";"52.005";"4.697"
"145";"51.253";"3.577"
"145";"51.173";"4.009"
"145";"52.589";"4.777"
"145";"52.213";"4.945"
"145";"52.077";"4.353"
"145";"52.029";"5.049"
"145";"51.797";"4.017"
"145";"51.189";"4.225"
"145";"52.645";"4.513"
"145";"52.565";"5.025"
"145";"52.525";"3.921"
"145";"52.349";"4.281"
"145";"52.021";"4.793"
"145";"51.917";"4.769"
"145";"51.821";"4.041"
"145";"51.157";"4.201"
"145";"50.869";"4.633"
"145";"53.757";"3.657"
"145";"52.581";"4.905"
"145";"52.525";"4.465"
"145";"52.341";"5.065"
"145";"52.309";"5.201"
"145";"52.149";"5.265"
"145";"52.141";"4.769"
"145";"52.085";"4.177"
"145";"51.901";"5.089"
"145";"51.557";"5.057"
"145";"51.181";"4.225"
"144";"52.565";"4.961"
"144";"52.557";"5.057"
"144";"52.077";"4.721"
"144";"51.981";"3.417"
"144";"51.909";"2.265"
"144";"51.421";"2.217"
"144";"51.389";"2.481"
"144";"50.965";"4.433"
"144";"50.909";"4.041"
"144";"50.741";"4.961"
"144";"50.669";"4.921"
"144";"53.677";"3.585"
"144";"52.517";"4.953"
"144";"52.517";"4.929"
"144";"52.469";"5.153"
"144";"52.389";"4.497"
"144";"52.085";"5.257"
"144";"51.981";"4.761"
"144";"51.973";"4.705"
"144";"51.253";"3.561"
"144";"52.469";"5.145"
"144";"52.421";"4.849"
"144";"52.373";"4.913"
"144";"52.365";"4.337"
"144";"52.357";"4.353"
"144";"52.221";"5.265"
"144";"52.101";"2.425"
"144";"52.005";"4.569"
"144";"51.565";"4.585"
"144";"51.245";"3.617"
"144";"50.661";"4.913"
"144";"52.757";"2.801"
"144";"52.373";"5.057"
"144";"52.213";"5.257"
"144";"52.197";"5.145"
"144";"52.013";"4.201"
"144";"51.885";"6.001"
"144";"51.613";"4.489"
"144";"51.381";"2.577"
"144";"51.365";"2.705"
"144";"51.197";"4.225"
"144";"50.885";"4.561"
"144";"52.581";"4.705"
"144";"52.541";"4.681"
"144";"52.517";"4.985"
"144";"52.469";"5.705"
"144";"52.173";"5.753"
"144";"52.029";"4.777"
"144";"51.741";"4.001"
"144";"51.213";"4.233"
"144";"50.981";"4.081"
"144";"52.533";"5.593"
"144";"52.485";"4.905"
"144";"52.093";"5.577"
"144";"51.909";"2.217"
"144";"52.469";"5.065"
"144";"52.421";"5.009"
"144";"52.421";"4.713"
"144";"52.317";"5.097"
"144";"52.301";"4.721"
"144";"52.037";"4.705"
"144";"51.997";"4.241"
"144";"50.861";"4.009"
"144";"52.581";"4.889"
"144";"52.541";"4.457"
"144";"52.325";"4.841"
"144";"52.197";"5.073"
"144";"52.077";"4.793"
"144";"52.013";"4.777"
"144";"51.909";"2.201"
"144";"51.141";"3.801"
"144";"51.069";"2.889"
"144";"53.701";"3.609"
"144";"52.461";"4.433"
"144";"52.317";"4.745"
"144";"52.205";"5.265"
"144";"52.133";"4.545"
"144";"52.021";"5.017"
"144";"51.925";"4.697"
"144";"51.421";"2.241"
"144";"51.357";"3.353"
"144";"52.589";"4.817"
"144";"52.509";"4.993"
"144";"52.437";"5.361"
"144";"52.381";"4.841"
"144";"52.301";"5.009"
"144";"52.197";"5.337"
"144";"51.917";"2.457"
"144";"51.325";"4.313"
"144";"51.013";"4.337"
"144";"54.149";"4.001"
"144";"52.813";"2.857"
"144";"52.405";"5.273"
"144";"52.229";"5.297"
"144";"52.173";"4.737"
"144";"51.837";"4.065"
"144";"51.413";"2.281"
"144";"51.125";"3.793"
"144";"50.853";"3.993"
"144";"50.717";"5.017"
"144";"50.701";"4.737"
"144";"50.645";"5.025"
"144";"52.517";"4.521"
"144";"52.301";"5.225"
"144";"52.157";"5.185"
"144";"52.093";"3.945"
"144";"51.877";"2.953"
"144";"51.757";"5.201"
"144";"51.549";"3.865"
"144";"51.381";"2.561"
"144";"50.941";"4.481"
"143";"52.093";"4.833"
"143";"52.085";"2.337"
"143";"51.973";"4.193"
"143";"51.805";"2.577"
"143";"51.205";"4.225"
"143";"52.509";"3.897"
"143";"52.429";"4.321"
"143";"52.277";"5.081"
"143";"52.237";"4.385"
"143";"51.989";"4.705"
"143";"51.917";"2.417"
"143";"51.397";"2.441"
"143";"52.493";"4.897"
"143";"52.005";"4.273"
"143";"51.917";"2.441"
"143";"51.725";"4.545"
"143";"51.373";"4.337"
"143";"52.581";"4.785"
"143";"52.349";"4.321"
"143";"52.221";"4.785"
"143";"52.213";"5.145"
"143";"52.085";"5.001"
"143";"51.957";"5.881"
"143";"51.909";"5.089"
"143";"51.605";"5.273"
"143";"51.397";"3.153"
"143";"51.253";"3.545"
"143";"51.237";"3.881"
"143";"52.501";"2.593"
"143";"52.221";"5.257"
"143";"52.173";"5.745"
"143";"52.085";"5.825"
"143";"51.989";"4.737"
"143";"51.917";"2.433"
"143";"51.909";"2.113"
"143";"51.349";"2.809"
"143";"51.269";"3.441"
"143";"50.781";"4.857"
"143";"50.661";"4.953"
"143";"52.949";"2.969"
"143";"52.565";"4.497"
"143";"52.517";"3.921"
"143";"52.477";"4.817"
"143";"52.445";"5.041"
"143";"52.437";"4.393"
"143";"52.221";"5.449"
"143";"52.149";"4.593"
"143";"52.117";"4.841"
"143";"52.053";"4.817"
"143";"51.597";"4.521"
"143";"51.429";"2.153"
"143";"52.533";"4.457"
"143";"52.309";"4.873"
"143";"52.245";"5.281"
"143";"52.221";"4.337"
"143";"52.213";"5.225"
"143";"52.069";"4.793"
"143";"51.981";"3.409"
"143";"51.933";"5.089"
"143";"51.549";"4.457"
"143";"50.669";"4.881"
"143";"52.573";"4.969"
"143";"52.461";"4.417"
"143";"52.437";"5.009"
"143";"51.877";"2.937"
"143";"50.885";"4.577"
"143";"52.469";"4.785"
"143";"52.453";"5.041"
"143";"52.357";"4.297"
"143";"52.261";"5.169"
"143";"51.805";"4.017"
"143";"51.229";"3.905"
"143";"50.701";"4.745"
"143";"52.485";"3.825"
"143";"52.357";"4.705"
"143";"52.317";"4.473"
"143";"52.125";"4.537"
"143";"51.093";"2.673"
"143";"51.085";"4.065"
"143";"50.645";"5.033"
"143";"52.517";"4.793"
"143";"52.421";"5.153"
"143";"52.341";"4.801"
"143";"52.221";"5.441"
"143";"52.141";"4.289"
"143";"52.069";"5.089"
"143";"51.917";"2.697"
"143";"51.085";"2.745"
"143";"51.061";"3.745"
"142";"53.733";"3.633"
"142";"52.573";"2.657"
"142";"52.477";"5.017"
"142";"52.469";"3.769"
"142";"52.469";"3.761"
"142";"52.445";"4.585"
"142";"52.437";"4.553"
"142";"52.357";"5.041"
"142";"52.325";"4.801"
"142";"52.173";"4.305"
"142";"52.093";"4.841"
"142";"52.085";"5.729"
"142";"52.021";"4.697"
"142";"51.925";"4.681"
"142";"51.901";"5.985"
"142";"51.437";"3.017"
"142";"54.221";"4.065"
"142";"52.565";"5.041"
"142";"52.509";"4.841"
"142";"52.381";"5.281"
"142";"52.269";"5.337"
"142";"52.165";"4.905"
"142";"51.909";"3.105"
"142";"51.733";"5.217"
"142";"51.365";"2.713"
"142";"52.421";"4.529"
"142";"52.413";"4.481"
"142";"52.125";"5.265"
"142";"52.117";"4.417"
"142";"52.021";"4.817"
"142";"51.917";"2.401"
"142";"51.253";"3.569"
"142";"52.541";"5.121"
"142";"52.485";"5.153"
"142";"52.445";"5.017"
"142";"52.405";"5.265"
"142";"52.285";"4.745"
"142";"52.197";"4.745"
"142";"52.165";"4.329"
"142";"51.917";"2.633"
"142";"51.861";"4.129"
"142";"51.573";"4.537"
"142";"51.005";"4.353"
"142";"50.653";"4.969"
"142";"52.629";"5.057"
"142";"52.509";"4.905"
"142";"52.485";"3.833"
"142";"52.429";"4.737"
"142";"52.229";"4.889"
"142";"52.197";"5.209"
"142";"52.085";"5.913"
"142";"52.085";"5.865"
"142";"52.005";"4.777"
"142";"51.909";"2.297"
"142";"51.093";"4.153"
"142";"52.533";"4.393"
"142";"52.429";"5.009"
"142";"52.213";"4.777"
"142";"52.125";"4.841"
"142";"52.029";"4.785"
"142";"51.845";"5.089"
"142";"51.829";"4.057"
"142";"51.637";"5.089"
"142";"51.413";"2.297"
"142";"51.269";"3.457"
"142";"51.157";"4.193"
"142";"52.573";"5.025"
"142";"52.565";"4.393"
"142";"52.485";"4.473"
"142";"52.445";"4.369"
"142";"52.445";"4.361"
"142";"52.437";"4.569"
"142";"52.437";"4.537"
"142";"52.285";"5.281"
"142";"52.205";"4.449"
"142";"52.197";"5.169"
"142";"52.157";"4.625"
"142";"51.957";"3.241"
"142";"51.701";"3.977"
"142";"51.429";"4.393"
"142";"52.085";"3.521"
"142";"52.053";"4.801"
"142";"51.237";"4.249"
"142";"52.501";"5.489"
"142";"52.485";"5.625"
"142";"52.485";"5.489"
"142";"52.189";"4.745"
"142";"52.085";"5.185"
"142";"51.421";"2.225"
"142";"53.269";"3.233"
"142";"53.213";"3.185"
"142";"53.013";"3.017"
"142";"52.301";"5.185"
"142";"52.285";"4.689"
"142";"52.253";"4.697"
"142";"52.213";"5.329"
"142";"52.157";"4.297"
"142";"51.973";"4.721"
"142";"51.693";"3.849"
"142";"51.557";"5.041"
"142";"50.933";"4.481"
"142";"50.901";"3.633"
"142";"50.885";"4.585"
"142";"53.045";"3.049"
"142";"52.557";"4.601"
"142";"52.389";"4.985"
"142";"52.229";"4.329"
"142";"52.197";"4.817"
"142";"52.141";"4.569"
"142";"52.037";"4.649"
"142";"51.949";"4.145"
"142";"51.909";"2.241"
"142";"51.845";"4.057"
"142";"51.789";"5.193"
"142";"51.381";"2.569"
"141";"53.021";"3.025"
"141";"52.557";"5.049"
"141";"52.389";"5.001"
"141";"52.381";"5.273"
"141";"52.365";"4.417"
"141";"52.333";"5.241"
"141";"52.181";"4.817"
"141";"52.077";"5.633"
"141";"52.005";"4.689"
"141";"52.005";"3.513"
"141";"51.805";"4.033"
"141";"51.725";"5.217"
"141";"51.389";"2.513"
"141";"51.181";"4.233"
"141";"51.053";"4.153"
"141";"50.549";"5.089"
"141";"52.573";"5.017"
"141";"52.557";"5.073"
"141";"52.549";"5.641"
"141";"52.365";"5.017"
"141";"52.349";"5.225"
"141";"52.309";"5.049"
"141";"52.229";"5.329"
"141";"51.861";"4.113"
"141";"51.789";"4.049"
"141";"51.365";"2.673"
"141";"51.149";"3.809"
"141";"51.069";"2.873"
"141";"50.717";"5.009"
"141";"54.069";"3.929"
"141";"52.549";"4.513"
"141";"52.357";"4.905"
"141";"52.229";"5.337"
"141";"52.205";"5.273"
"141";"51.917";"2.729"
"141";"51.573";"4.465"
"141";"51.261";"3.489"
"141";"52.589";"4.801"
"141";"52.517";"5.041"
"141";"52.485";"4.977"
"141";"52.229";"5.305"
"141";"52.053";"4.681"
"141";"52.037";"4.697"
"141";"52.029";"4.793"
"141";"51.973";"4.729"
"141";"51.909";"2.233"
"141";"51.709";"4.545"
"141";"51.197";"4.217"
"141";"52.813";"2.849"
"141";"52.573";"4.641"
"141";"52.229";"4.873"
"141";"52.173";"5.169"
"141";"52.173";"4.489"
"141";"51.909";"2.305"
"141";"51.797";"4.025"
"141";"51.757";"4.025"
"141";"51.389";"2.489"
"141";"51.301";"3.873"
"141";"50.701";"5.089"
"141";"52.669";"4.897"
"141";"52.557";"5.649"
"141";"52.533";"4.681"
"141";"52.453";"5.785"
"141";"52.445";"4.705"
"141";"52.269";"5.313"
"141";"52.005";"3.529"
"141";"51.989";"3.457"
"141";"51.981";"4.729"
"141";"50.733";"4.977"
"141";"52.613";"4.489"
"141";"52.517";"4.593"
"141";"52.509";"4.497"
"141";"52.429";"5.937"
"141";"52.221";"5.313"
"141";"52.189";"5.033"
"141";"52.085";"5.793"
"141";"52.085";"3.545"
"141";"52.549";"4.585"
"141";"52.509";"4.521"
"141";"52.373";"5.217"
"141";"52.373";"4.937"
"141";"52.349";"5.153"
"141";"52.045";"4.689"
"141";"51.941";"4.145"
"141";"51.069";"2.897"
"141";"53.541";"3.465"
"141";"52.437";"5.033"
"141";"52.429";"5.025"
"141";"52.421";"5.113"
"141";"52.405";"5.033"
"141";"52.341";"4.297"
"141";"52.309";"5.225"
"141";"52.269";"5.193"
"141";"52.085";"5.849"
"141";"52.021";"5.009"
"141";"52.013";"4.209"
"141";"51.965";"3.337"
"141";"51.805";"2.545"
"141";"51.277";"3.393"
"141";"52.389";"5.081"
"141";"52.213";"5.241"
"141";"51.989";"4.753"
"141";"51.917";"2.641"
"141";"51.917";"2.425"
"141";"51.901";"4.145"
"141";"52.589";"5.089"
"141";"52.469";"4.441"
"141";"52.445";"4.577"
"141";"52.429";"4.521"
"141";"52.341";"4.305"
"141";"52.181";"4.313"
"141";"52.173";"5.177"
"141";"51.925";"3.201"
"141";"51.909";"2.345"
"141";"51.261";"3.505"
"140";"52.517";"4.489"
"140";"52.509";"4.809"
"140";"52.293";"5.233"
"140";"52.213";"4.481"
"140";"52.149";"4.753"
"140";"51.485";"2.801"
"140";"51.453";"5.337"
"140";"51.421";"4.393"
"140";"50.765";"4.897"
"140";"50.685";"4.801"
"140";"52.549";"5.081"
"140";"52.501";"4.881"
"140";"52.429";"5.017"
"140";"52.389";"5.265"
"140";"52.301";"5.065"
"140";"52.229";"5.313"
"140";"52.053";"5.017"
"140";"51.621";"4.153"
"140";"52.517";"5.473"
"140";"52.501";"3.873"
"140";"52.221";"4.513"
"140";"51.989";"4.633"
"140";"51.373";"2.601"
"140";"51.365";"2.665"
"140";"51.005";"3.401"
"140";"50.757";"4.921"
"140";"50.669";"5.089"
"140";"52.565";"4.593"
"140";"52.517";"4.977"
"140";"52.501";"3.905"
"140";"52.421";"5.017"
"140";"52.389";"4.849"
"140";"52.373";"4.785"
"140";"52.085";"5.841"
"140";"52.085";"5.801"
"140";"52.037";"4.809"
"140";"51.949";"3.217"
"140";"51.909";"2.185"
"140";"51.717";"4.569"
"140";"50.877";"4.561"
"140";"53.533";"3.465"
"140";"53.029";"3.033"
"140";"52.429";"4.369"
"140";"52.213";"4.473"
"140";"52.037";"4.625"
"140";"51.421";"2.209"
"140";"51.077";"4.145"
"140";"50.709";"4.681"
"140";"50.645";"4.953"
"140";"52.589";"4.825"
"140";"52.509";"5.665"
"140";"52.469";"3.753"
"140";"52.445";"4.729"
"140";"52.413";"4.929"
"140";"52.357";"5.129"
"140";"52.325";"4.257"
"140";"52.253";"5.145"
"140";"52.237";"4.833"
"140";"52.213";"5.249"
"140";"51.917";"4.657"
"140";"51.845";"4.025"
"140";"51.557";"4.609"
"140";"51.317";"3.697"
"140";"51.085";"3.761"
"140";"52.557";"4.673"
"140";"52.541";"5.113"
"140";"52.085";"4.417"
"140";"52.029";"4.289"
"140";"51.997";"3.481"
"140";"51.925";"4.649"
"140";"50.885";"4.593"
"140";"52.573";"4.721"
"140";"52.533";"5.313"
"140";"52.509";"5.081"
"140";"52.277";"4.289"
"140";"52.173";"5.137"
"140";"51.917";"2.745"
"140";"51.861";"4.137"
"140";"51.605";"4.481"
"140";"51.517";"2.657"
"140";"52.429";"4.761"
"140";"52.349";"5.217"
"140";"52.341";"5.145"
"140";"52.333";"4.665"
"140";"52.261";"4.713"
"140";"52.237";"4.369"
"140";"52.221";"4.745"
"140";"52.061";"4.825"
"140";"50.717";"5.089"
"140";"52.525";"4.489"
"140";"52.493";"4.745"
"140";"52.429";"5.001"
"140";"52.373";"4.841"
"140";"52.365";"4.873"
"140";"52.221";"4.793"
"140";"51.557";"4.465"
"140";"51.517";"3.777"
"140";"52.517";"4.817"
"140";"52.349";"5.233"
"140";"52.269";"5.305"
"140";"51.469";"2.857"
"140";"51.381";"2.553"
"140";"50.709";"4.689"
"140";"53.813";"3.705"
"140";"52.517";"4.801"
"140";"52.509";"5.657"
"140";"52.461";"3.729"
"140";"52.429";"5.033"
"140";"52.421";"5.025"
"140";"52.389";"4.513"
"140";"52.365";"4.721"
"140";"52.277";"4.385"
"140";"52.261";"4.505"
"140";"52.213";"5.289"
"140";"52.085";"5.905"
"140";"52.029";"5.073"
"140";"51.837";"5.089"
"140";"51.709";"5.225"
"139";"52.589";"5.001"
"139";"52.437";"4.545"
"139";"52.317";"4.481"
"139";"52.125";"4.337"
"139";"52.125";"4.321"
"139";"52.085";"6.121"
"139";"51.997";"3.489"
"139";"51.965";"4.697"
"139";"52.501";"4.577"
"139";"52.389";"4.993"
"139";"52.309";"4.417"
"139";"51.965";"4.217"
"139";"51.845";"5.169"
"139";"51.501";"3.769"
"139";"54.229";"4.073"
"139";"52.549";"4.449"
"139";"52.461";"5.097"
"139";"52.437";"4.353"
"139";"52.309";"2.441"
"139";"52.221";"5.433"
"139";"52.205";"5.137"
"139";"52.125";"5.257"
"139";"52.013";"4.809"
"139";"51.981";"4.737"
"139";"51.925";"2.785"
"139";"51.381";"2.545"
"139";"51.021";"4.321"
"139";"53.605";"3.521"
"139";"52.517";"5.049"
"139";"52.461";"3.737"
"139";"52.381";"4.937"
"139";"52.197";"5.193"
"139";"52.085";"4.353"
"139";"51.093";"3.769"
"139";"52.573";"4.985"
"139";"52.309";"5.025"
"139";"52.109";"4.297"
"139";"52.069";"4.801"
"139";"51.781";"6.201"
"139";"51.037";"3.729"
"139";"50.709";"5.033"
"139";"53.317";"3.281"
"139";"52.645";"5.081"
"139";"52.549";"5.097"
"139";"52.533";"5.305"
"139";"52.493";"4.705"
"139";"52.493";"4.481"
"139";"52.477";"3.793"
"139";"52.373";"4.793"
"139";"52.349";"4.993"
"139";"52.341";"4.257"
"139";"52.181";"4.497"
