"weight";"lat";"lon"
"17";"52.235";"6.609"
"17";"52.185";"3.559"
"17";"52.165";"6.729"
"17";"52.165";"3.999"
"17";"52.135";"6.619"
"17";"52.125";"3.929"
"17";"52.085";"2.689"
"17";"52.045";"5.859"
"17";"51.995";"3.559"
"17";"51.965";"1.629"
"17";"51.955";"1.749"
"17";"51.935";"5.449"
"17";"51.905";"6.199"
"17";"51.905";"3.189"
"17";"51.895";"5.569"
"17";"51.875";"6.099"
"17";"51.865";"5.319"
"17";"51.845";"5.769"
"17";"51.815";"7.149"
"17";"51.795";"4.989"
"17";"51.745";"4.949"
"17";"51.745";"4.469"
"17";"51.715";"4.429"
"17";"51.685";"4.909"
"17";"51.675";"5.149"
"17";"51.675";"4.329"
"17";"51.675";"2.169"
"17";"51.625";"5.029"
"17";"51.585";"6.919"
"17";"51.535";"4.379"
"17";"51.525";"5.049"
"17";"51.525";"4.389"
"17";"51.505";"4.899"
"17";"51.445";"4.139"
"17";"51.425";"6.649"
"17";"51.405";"2.199"
"17";"51.395";"2.269"
"17";"51.385";"2.339"
"17";"51.345";"3.139"
"17";"51.315";"6.979"
"17";"51.245";"3.119"
"17";"51.215";"1.969"
"17";"51.165";"3.359"
"17";"51.135";"7.349"
"17";"51.115";"3.389"
"17";"51.065";"4.439"
"17";"51.035";"2.319"
"17";"50.885";"5.679"
"17";"50.885";"4.739"
"17";"50.835";"3.629"
"17";"50.765";"3.419"
"17";"50.745";"5.729"
"17";"50.735";"6.099"
"17";"50.695";"5.779"
"17";"50.695";"5.599"
"17";"50.515";"5.559"
"17";"50.425";"5.399"
"16";"53.185";"3.629"
"16";"53.125";"5.889"
"16";"53.015";"5.729"
"16";"52.855";"4.039"
"16";"52.815";"3.819"
"16";"52.785";"5.119"
"16";"52.765";"5.299"
"16";"52.755";"5.999"
"16";"52.745";"5.949"
"16";"52.745";"5.149"
"16";"52.685";"4.219"
"16";"52.645";"4.279"
"16";"52.625";"3.719"
"16";"52.605";"6.049"
"16";"52.585";"3.999"
"16";"52.585";"2.659"
"16";"52.545";"6.279"
"16";"52.495";"3.639"
"16";"52.385";"4.049"
"16";"52.365";"3.939"
"16";"52.355";"4.049"
"16";"52.285";"2.569"
"16";"52.245";"6.499"
"16";"52.235";"3.669"
"16";"52.225";"6.579"
"16";"52.225";"6.329"
"16";"52.215";"6.899"
"16";"52.215";"6.589"
"16";"52.215";"6.579"
"16";"52.215";"2.709"
"16";"52.215";"2.479"
"16";"52.205";"6.949"
"16";"52.195";"6.069"
"16";"52.175";"3.959"
"16";"52.175";"2.859"
"16";"52.165";"2.009"
"16";"52.145";"6.779"
"16";"52.135";"6.569"
"16";"52.135";"6.419"
"16";"52.135";"3.479"
"16";"52.085";"1.669"
"16";"52.075";"3.899"
"16";"52.065";"6.649"
"16";"51.995";"2.179"
"16";"51.975";"3.489"
"16";"51.935";"2.789"
"16";"51.925";"5.789"
"16";"51.925";"2.629"
"16";"51.915";"3.959"
"16";"51.885";"5.729"
"16";"51.875";"5.899"
"16";"51.875";"2.729"
"16";"51.865";"3.969"
"16";"51.845";"5.269"
"16";"51.815";"2.839"
"16";"51.725";"2.639"
"16";"51.695";"2.319"
"16";"51.615";"5.279"
"16";"51.585";"6.929"
"16";"51.565";"4.139"
"16";"51.545";"6.889"
"16";"51.545";"4.359"
"16";"51.525";"4.129"
"16";"51.505";"1.529"
"16";"51.485";"4.159"
"16";"51.475";"4.209"
"16";"51.475";"3.689"
"16";"51.475";"3.039"
"16";"51.475";"2.759"
"16";"51.445";"4.239"
"16";"51.445";"2.849"
"16";"51.435";"2.049"
"16";"51.425";"6.999"
"16";"51.365";"4.229"
"16";"51.365";"2.429"
"16";"51.355";"3.679"
"16";"51.325";"3.999"
"16";"51.315";"4.459"
"16";"51.255";"4.519"
"16";"51.235";"3.359"
"16";"51.225";"1.939"
"16";"51.205";"3.299"
"16";"51.195";"1.669"
"16";"51.185";"2.309"
"16";"51.175";"7.329"
"16";"51.175";"2.379"
"16";"51.175";"2.369"
"16";"51.165";"2.029"
"16";"51.155";"2.459"
"16";"51.135";"4.559"
"16";"51.085";"1.949"
"16";"51.045";"5.039"
"16";"51.045";"4.909"
"16";"50.905";"4.959"
"16";"50.875";"4.779"
"16";"50.835";"4.939"
"16";"50.815";"5.579"
"16";"50.795";"5.509"
"16";"50.795";"5.229"
"16";"50.785";"3.829"
"16";"50.775";"3.189"
"16";"50.725";"6.069"
"16";"50.715";"5.519"
"16";"50.715";"3.459"
"16";"50.655";"5.719"
"16";"50.615";"4.789"
"16";"50.535";"5.029"
"16";"50.485";"4.959"
"16";"50.475";"5.899"
"16";"53.695";"3.219"
"16";"53.205";"6.779"
"16";"53.045";"5.709"
"16";"52.855";"5.349"
"16";"52.835";"2.279"
"16";"52.815";"6.189"
"16";"52.795";"5.499"
"16";"52.775";"5.999"
"16";"52.775";"2.699"
"16";"52.745";"5.919"
"16";"52.705";"2.909"
"16";"52.695";"6.029"
"16";"52.695";"3.629"
"16";"52.695";"3.309"
"16";"52.685";"3.159"
"16";"52.645";"5.949"
"16";"52.605";"5.969"
"16";"52.605";"5.319"
"16";"52.595";"5.989"
"16";"52.495";"6.109"
"16";"52.435";"6.179"
"16";"52.385";"3.129"
"16";"52.365";"3.919"
"16";"52.355";"4.009"
"16";"52.315";"6.529"
"16";"52.255";"6.569"
"16";"52.245";"3.629"
"16";"52.235";"4.099"
"16";"52.225";"4.099"
"16";"52.215";"4.109"
"16";"52.155";"2.199"
"16";"52.145";"3.999"
"16";"52.135";"2.359"
"16";"52.045";"6.589"
"16";"52.035";"3.599"
"16";"52.035";"3.559"
"16";"52.025";"3.249"
"16";"52.015";"3.219"
"16";"51.995";"5.519"
"16";"51.955";"5.369"
"16";"51.915";"2.149"
"16";"51.905";"6.219"
"16";"51.895";"5.369"
"16";"51.845";"5.539"
"16";"51.835";"5.939"
"16";"51.755";"6.459"
"16";"51.745";"5.039"
"16";"51.745";"2.499"
"16";"51.735";"4.759"
"16";"51.735";"2.649"
"16";"51.715";"4.949"
"16";"51.705";"5.159"
"16";"51.675";"6.329"
"16";"51.675";"2.329"
"16";"51.645";"5.189"
"16";"51.565";"4.939"
"16";"51.555";"7.269"
"16";"51.555";"7.259"
"16";"51.545";"4.219"
"16";"51.515";"2.719"
"16";"51.395";"5.379"
"16";"51.325";"4.189"
"16";"51.325";"4.069"
"16";"51.315";"6.219"
"16";"51.305";"6.419"
"16";"51.305";"4.509"
"16";"51.235";"1.829"
"16";"51.215";"5.489"
"16";"51.195";"4.379"
"16";"51.175";"3.399"
"16";"51.165";"3.399"
"16";"51.165";"1.929"
"16";"51.165";"1.809"
"16";"51.155";"1.809"
"16";"51.135";"1.799"
"16";"51.105";"7.289"
"16";"51.075";"3.139"
"16";"51.035";"3.689"
"16";"51.025";"4.609"
"16";"51.025";"2.329"
"16";"51.015";"3.849"
"16";"50.975";"4.529"
"16";"50.965";"5.209"
"16";"50.965";"2.619"
"16";"50.955";"2.629"
"16";"50.935";"4.729"
"16";"50.925";"4.999"
"16";"50.895";"5.039"
"16";"50.875";"5.219"
"16";"50.875";"4.799"
"16";"50.835";"5.579"
"16";"50.805";"3.399"
"16";"50.795";"5.189"
"16";"50.725";"3.149"
"16";"50.655";"5.809"
"16";"50.655";"3.309"
"16";"50.605";"3.809"
"16";"50.505";"5.609"
"16";"53.075";"5.769"
"16";"53.065";"1.969"
"16";"53.005";"5.829"
"16";"52.845";"5.689"
"16";"52.845";"3.829"
"16";"52.815";"5.179"
"16";"52.765";"2.579"
"16";"52.725";"3.549"
"16";"52.695";"5.799"
"16";"52.675";"4.769"
"16";"52.665";"5.739"
"16";"52.635";"3.509"
"16";"52.625";"5.919"
"16";"52.615";"5.889"
"16";"52.575";"4.029"
"16";"52.525";"6.249"
"16";"52.505";"6.559"
"16";"52.435";"3.879"
"16";"52.315";"6.539"
"16";"52.275";"3.819"
"16";"52.275";"3.809"
"16";"52.265";"2.439"
"16";"52.255";"6.559"
"16";"52.255";"6.359"
"16";"52.245";"2.339"
"16";"52.235";"4.209"
"16";"52.215";"6.219"
"16";"52.215";"4.059"
"16";"52.195";"7.119"
"16";"52.195";"6.059"
"16";"52.165";"7.089"
"16";"52.165";"2.439"
"16";"52.155";"2.269"
"16";"52.145";"3.859"
"16";"52.135";"2.439"
"16";"52.065";"6.589"
"16";"52.055";"3.539"
"16";"52.055";"3.329"
"16";"51.995";"5.249"
"16";"51.975";"3.189"
"16";"51.945";"2.929"
"16";"51.925";"5.579"
"16";"51.875";"3.149"
"16";"51.875";"2.989"
"16";"51.875";"2.769"
"16";"51.845";"4.809"
"16";"51.785";"4.869"
"16";"51.765";"4.399"
"16";"51.765";"3.899"
"16";"51.755";"4.679"
"16";"51.745";"5.139"
"16";"51.745";"4.619"
"16";"51.725";"4.079"
"16";"51.715";"6.289"
"16";"51.715";"4.419"
"16";"51.695";"4.109"
"16";"51.695";"2.229"
"16";"51.685";"2.199"
"16";"51.675";"2.209"
"16";"51.645";"4.989"
"16";"51.645";"4.279"
"16";"51.605";"5.149"
"16";"51.575";"4.199"
"16";"51.555";"4.139"
"16";"51.525";"3.969"
"16";"51.525";"2.879"
"16";"51.525";"2.509"
"16";"51.475";"2.789"
"16";"51.465";"5.389"
"16";"51.445";"4.659"
"16";"51.445";"2.939"
"16";"51.435";"3.169"
"16";"51.425";"4.459"
"16";"51.425";"2.249"
"16";"51.415";"6.879"
"16";"51.365";"6.679"
"16";"51.365";"3.629"
"16";"51.345";"6.299"
"16";"51.335";"6.859"
"16";"51.335";"2.759"
"16";"51.335";"2.669"
"16";"51.325";"4.039"
"16";"51.325";"3.739"
"16";"51.325";"3.199"
"16";"51.305";"2.909"
"16";"51.235";"4.379"
"16";"51.185";"2.319"
"16";"51.085";"4.809"
"16";"51.075";"4.849"
"16";"51.055";"4.989"
"16";"51.045";"2.149"
"16";"50.965";"4.769"
"16";"50.855";"5.629"
"16";"50.855";"4.849"
"16";"50.795";"3.279"
"16";"50.645";"3.419"
"16";"50.575";"6.199"
"16";"53.345";"6.419"
"16";"53.035";"6.449"
"16";"52.945";"6.289"
"16";"52.925";"1.409"
"16";"52.915";"1.489"
"16";"52.855";"5.309"
"16";"52.745";"6.039"
"16";"52.735";"3.859"
"16";"52.725";"4.009"
"16";"52.725";"3.459"
"16";"52.695";"5.159"
"16";"52.695";"3.379"
"16";"52.685";"4.369"
"16";"52.685";"3.349"
"16";"52.675";"4.649"
"16";"52.675";"4.519"
"16";"52.675";"4.389"
"16";"52.675";"3.379"
"16";"52.665";"4.409"
"16";"52.655";"4.559"
"16";"52.645";"5.939"
"16";"52.635";"5.199"
"16";"52.635";"4.249"
"16";"52.595";"6.049"
"16";"52.455";"6.099"
"16";"52.435";"6.219"
"16";"52.415";"3.269"
"16";"52.365";"3.179"
"16";"52.235";"6.599"
"16";"52.235";"6.509"
"16";"52.225";"2.359"
"16";"52.195";"6.449"
"16";"52.165";"4.039"
"16";"52.155";"4.099"
"16";"52.155";"4.029"
"16";"52.155";"2.159"
"16";"52.145";"2.139"
"16";"52.135";"6.549"
"16";"52.105";"3.809"
"16";"52.105";"3.799"
"16";"52.065";"3.629"
"16";"52.045";"3.629"
"16";"51.995";"3.779"
"16";"51.995";"1.509"
"16";"51.975";"5.219"
"16";"51.975";"1.819"
"16";"51.975";"1.779"
"16";"51.945";"5.609"
"16";"51.915";"3.569"
"16";"51.895";"6.089"
"16";"51.875";"3.169"
"16";"51.865";"3.979"
"16";"51.855";"5.729"
"16";"51.845";"5.279"
"16";"51.845";"4.749"
"16";"51.845";"4.499"
"16";"51.835";"6.159"
"16";"51.825";"2.909"
"16";"51.825";"2.859"
"16";"51.815";"6.079"
"16";"51.815";"5.209"
"16";"51.795";"2.629"
"16";"51.785";"6.169"
"16";"51.785";"4.719"
"16";"51.755";"3.939"
"16";"51.735";"5.139"
"16";"51.735";"4.339"
"16";"51.735";"4.269"
"16";"51.735";"4.229"
"16";"51.725";"4.329"
"16";"51.695";"3.999"
"16";"51.685";"2.379"
"16";"51.675";"3.989"
"16";"51.595";"4.939"
"16";"51.555";"6.879"
"16";"51.525";"7.119"
"16";"51.505";"4.939"
"16";"51.495";"4.889"
"16";"51.485";"5.259"
"16";"51.485";"4.279"
"16";"51.485";"4.229"
"16";"51.475";"5.119"
"16";"51.465";"3.789"
"16";"51.435";"5.579"
"16";"51.405";"2.959"
"16";"51.345";"6.939"
"16";"51.335";"4.119"
"16";"51.325";"6.319"
"16";"51.275";"4.449"
"16";"51.275";"3.009"
"16";"51.255";"1.759"
"16";"51.235";"4.459"
"16";"51.215";"7.249"
"16";"51.195";"1.819"
"16";"51.175";"2.079"
"16";"51.135";"7.249"
"16";"51.125";"4.859"
"16";"51.125";"3.409"
"16";"51.115";"4.619"
"16";"51.085";"4.739"
"16";"51.075";"4.749"
"16";"51.075";"3.079"
"16";"51.025";"5.039"
"16";"51.025";"5.029"
"16";"51.025";"3.899"
"16";"51.015";"4.659"
"16";"50.945";"5.039"
"16";"50.935";"2.829"
"16";"50.915";"5.559"
"16";"50.895";"3.109"
"16";"50.845";"4.809"
"16";"50.775";"5.199"
"16";"50.775";"3.269"
"16";"50.765";"3.429"
"16";"50.765";"3.379"
"16";"50.685";"3.459"
"16";"50.655";"5.319"
"16";"50.545";"5.249"
"16";"52.905";"1.569"
"16";"52.895";"5.729"
"16";"52.835";"5.659"
"16";"52.815";"3.809"
"16";"52.815";"2.429"
"16";"52.775";"2.539"
"16";"52.755";"4.259"
"16";"52.735";"2.899"
"16";"52.715";"3.159"
"16";"52.645";"3.439"
"16";"52.635";"3.499"
"16";"52.595";"5.299"
"16";"52.585";"5.449"
"16";"52.455";"3.779"
"16";"52.445";"6.199"
"16";"52.425";"4.079"
"16";"52.315";"6.559"
"16";"52.305";"2.639"
"16";"52.255";"6.429"
"16";"52.245";"6.609"
"16";"52.215";"4.019"
"16";"52.195";"3.959"
"16";"52.185";"5.889"
"16";"52.165";"6.129"
"16";"52.165";"2.039"
"16";"52.155";"6.629"
"16";"52.155";"3.629"
"16";"52.135";"6.589"
"16";"52.085";"3.239"
"16";"52.085";"1.689"
"16";"52.085";"1.519"
"16";"52.065";"2.269"
"16";"52.055";"3.569"
"16";"52.035";"3.519"
"16";"52.015";"3.279"
"16";"51.955";"5.939"
"16";"51.945";"4.909"
"16";"51.935";"5.749"
"16";"51.935";"3.569"
"16";"51.935";"3.539"
"16";"51.915";"3.209"
"16";"51.895";"6.069"
"16";"51.885";"5.639"
"16";"51.875";"6.209"
"16";"51.875";"2.759"
"16";"51.855";"5.699"
"16";"51.855";"4.199"
"16";"51.815";"2.869"
"16";"51.805";"6.139"
"16";"51.775";"2.949"
"16";"51.765";"3.879"
"16";"51.755";"4.389"
"16";"51.745";"4.289"
"16";"51.745";"2.479"
"16";"51.725";"4.289"
"16";"51.705";"4.239"
"16";"51.695";"2.309"
"16";"51.675";"2.139"
"16";"51.665";"4.179"
"16";"51.635";"4.729"
"16";"51.585";"5.429"
"16";"51.585";"5.319"
"16";"51.585";"4.079"
"16";"51.555";"5.599"
"16";"51.555";"5.279"
"16";"51.515";"2.789"
"16";"51.485";"2.749"
"16";"51.475";"4.519"
"16";"51.455";"2.859"
"16";"51.445";"5.169"
"16";"51.405";"4.089"
"16";"51.385";"3.609"
"16";"51.355";"4.459"
"16";"51.305";"7.099"
"16";"51.305";"4.479"
"16";"51.285";"7.139"
"16";"51.285";"2.979"
"16";"51.225";"1.909"
"16";"51.215";"5.479"
"16";"51.215";"1.899"
"16";"51.195";"2.019"
"16";"51.175";"1.829"
"16";"51.165";"4.489"
"16";"51.135";"3.379"
"16";"51.125";"4.619"
"16";"51.115";"3.359"
"16";"51.085";"4.319"
"16";"51.085";"3.069"
"16";"51.085";"3.049"
"16";"51.075";"3.279"
"16";"51.065";"4.909"
"16";"51.065";"2.029"
"16";"51.055";"2.079"
"16";"51.045";"2.319"
"16";"51.005";"2.569"
"16";"50.955";"4.859"
"16";"50.945";"6.319"
"16";"50.935";"5.149"
"16";"50.895";"5.569"
"16";"50.875";"5.419"
"16";"50.875";"4.859"
"16";"50.865";"5.299"
"16";"50.865";"4.779"
"16";"50.835";"3.349"
"16";"50.825";"5.019"
"16";"50.815";"5.099"
"16";"50.815";"3.419"
"16";"50.795";"3.209"
"16";"50.775";"3.219"
"16";"50.665";"3.439"
"16";"50.535";"5.249"
"16";"50.515";"5.609"
"16";"50.485";"5.239"
"16";"53.905";"3.369"
"16";"53.815";"3.309"
"16";"53.465";"6.719"
"16";"53.175";"3.629"
"16";"52.885";"5.809"
"16";"52.825";"6.259"
"16";"52.775";"5.109"
"16";"52.765";"5.939"
"16";"52.755";"5.559"
"16";"52.735";"6.009"
"16";"52.695";"4.119"
"16";"52.685";"3.239"
"16";"52.685";"3.029"
"16";"52.675";"5.759"
"16";"52.675";"4.639"
"16";"52.675";"4.399"
"16";"52.665";"3.669"
"16";"52.645";"4.399"
"16";"52.625";"4.289"
"16";"52.595";"5.309"
"16";"52.595";"3.769"
"16";"52.575";"4.189"
"16";"52.545";"3.669"
"16";"52.385";"4.009"
"16";"52.305";"3.479"
"16";"52.245";"6.749"
"16";"52.235";"6.889"
"16";"52.205";"4.859"
"16";"52.205";"2.189"
"16";"52.195";"6.279"
"16";"52.195";"5.879"
"16";"52.185";"5.909"
"16";"52.185";"2.589"
"16";"52.175";"3.939"
"16";"52.155";"3.859"
"16";"52.145";"6.579"
"16";"52.145";"3.989"
"16";"52.145";"3.949"
"16";"52.135";"6.449"
"16";"52.125";"3.459"
"16";"52.115";"3.809"
"16";"52.095";"6.409"
"16";"52.085";"2.669"
"16";"52.045";"6.069"
"16";"52.045";"3.759"
"16";"52.015";"1.609"
"16";"52.005";"1.929"
"16";"51.995";"3.569"
"16";"51.985";"5.929"
"16";"51.985";"3.239"
"16";"51.975";"5.909"
"16";"51.965";"5.509"
"16";"51.965";"1.639"
"16";"51.945";"5.479"
"16";"51.935";"5.189"
"16";"51.875";"4.009"
"16";"51.875";"2.779"
"16";"51.865";"5.789"
"16";"51.825";"5.589"
"16";"51.825";"2.929"
"16";"51.815";"2.849"
"16";"51.795";"5.329"
"16";"51.745";"2.469"
"16";"51.715";"5.559"
"16";"51.715";"2.669"
"16";"51.695";"3.679"
"16";"51.675";"4.459"
"16";"51.675";"2.319"
"16";"51.675";"2.309"
"16";"51.665";"4.129"
"16";"51.585";"6.659"
"16";"51.515";"5.819"
"16";"51.515";"4.769"
"16";"51.455";"5.449"
"16";"51.415";"2.889"
"16";"51.405";"3.039"
"16";"51.375";"3.569"
"16";"51.365";"4.529"
"16";"51.365";"2.469"
"16";"51.355";"3.939"
"16";"51.355";"3.649"
"16";"51.355";"2.529"
"16";"51.345";"4.049"
"16";"51.335";"6.259"
"16";"51.325";"3.179"
"16";"51.315";"3.849"
"16";"51.255";"4.459"
"16";"51.225";"4.489"
"16";"51.195";"1.949"
"16";"51.195";"1.789"
"16";"51.185";"2.079"
"16";"51.185";"2.069"
"16";"51.185";"1.889"
"16";"51.175";"2.089"
"16";"51.125";"1.979"
"16";"51.115";"7.439"
"16";"51.085";"4.329"
"16";"51.075";"4.799"
"16";"51.055";"5.089"
"16";"50.985";"4.489"
"16";"50.965";"4.569"
"16";"50.945";"5.099"
"16";"50.855";"5.709"
"16";"50.855";"5.189"
"16";"50.855";"4.969"
"16";"50.845";"3.299"
"16";"50.835";"3.269"
"16";"50.795";"3.449"
"16";"50.795";"3.419"
"16";"50.795";"3.139"
"16";"50.755";"3.149"
"16";"50.745";"3.379"
"16";"50.725";"3.409"
"16";"50.715";"3.369"
"16";"50.705";"3.329"
"16";"50.615";"5.859"
"16";"50.575";"6.129"
"16";"50.515";"5.619"
"16";"50.505";"5.269"
"16";"50.365";"1.569"
"16";"53.195";"6.739"
"16";"53.095";"5.929"
"16";"52.945";"1.229"
"16";"52.935";"3.699"
"16";"52.835";"3.829"
"16";"52.815";"3.919"
"16";"52.795";"6.159"
"16";"52.795";"5.469"
"16";"52.775";"6.149"
"16";"52.765";"6.089"
"16";"52.755";"3.829"
"16";"52.725";"3.959"
"16";"52.725";"3.449"
"16";"52.685";"3.389"
"16";"52.675";"6.179"
"16";"52.665";"4.249"
"16";"52.635";"5.919"
"16";"52.625";"4.119"
"16";"52.625";"3.219"
"16";"52.605";"6.069"
"16";"52.585";"3.819"
"16";"52.525";"6.189"
"16";"52.525";"6.169"
"16";"52.365";"3.929"
"16";"52.305";"3.859"
"16";"52.305";"3.829"
"16";"52.265";"6.259"
"16";"52.255";"6.339"
"16";"52.255";"3.679"
"16";"52.235";"6.749"
"16";"52.235";"6.589"
"16";"52.225";"6.089"
"16";"52.215";"3.559"
"16";"52.205";"6.109"
"16";"52.195";"6.359"
"16";"52.175";"6.859"
"16";"52.175";"6.319"
"16";"52.155";"3.489"
"16";"52.125";"3.919"
"16";"52.095";"3.469"
"16";"52.065";"6.429"
"16";"52.055";"3.559"
"16";"52.005";"3.659"
"16";"51.995";"5.589"
"16";"51.995";"4.039"
"16";"51.985";"5.879"
"16";"51.965";"3.119"
"16";"51.935";"5.409"
"16";"51.905";"4.049"
"16";"51.895";"5.769"
"16";"51.895";"4.049"
"16";"51.895";"2.719"
"16";"51.855";"3.999"
"16";"51.845";"5.959"
"16";"51.825";"4.789"
"16";"51.815";"6.259"
"16";"51.815";"5.229"
"16";"51.805";"3.909"
"16";"51.775";"2.749"
"16";"51.765";"4.839"
"16";"51.745";"4.759"
"16";"51.705";"4.379"
"16";"51.695";"2.249"
"16";"51.645";"3.789"
"16";"51.635";"1.959"
"16";"51.605";"4.709"
"16";"51.565";"4.899"
"16";"51.555";"4.289"
"16";"51.555";"3.809"
"16";"51.535";"4.369"
"16";"51.515";"2.949"
"16";"51.495";"5.169"
"16";"51.475";"2.769"
"16";"51.415";"3.629"
"16";"51.405";"4.279"
"16";"51.395";"2.929"
"16";"51.385";"5.389"
"16";"51.335";"2.769"
"16";"51.305";"3.949"
"16";"51.235";"1.819"
"16";"51.235";"1.769"
"16";"51.165";"2.409"
"16";"51.165";"1.789"
"16";"51.075";"3.609"
"16";"51.075";"3.129"
"16";"50.985";"4.699"
"16";"50.975";"4.509"
"16";"50.955";"5.009"
"16";"50.955";"4.889"
"16";"50.935";"4.759"
"16";"50.935";"2.879"
"16";"50.825";"5.059"
"16";"50.815";"5.589"
"16";"50.805";"3.719"
"16";"50.735";"4.169"
"16";"50.705";"5.569"
"16";"50.705";"5.529"
"16";"50.695";"3.629"
"16";"50.695";"3.369"
"16";"50.695";"3.309"
"16";"50.525";"5.699"
"16";"50.475";"5.339"
"16";"53.865";"3.749"
"16";"53.455";"6.689"
"16";"53.035";"5.779"
"16";"53.015";"2.339"
"16";"52.985";"3.689"
"16";"52.905";"3.189"
"16";"52.875";"5.389"
"16";"52.865";"5.799"
"16";"52.805";"4.189"
"16";"52.785";"6.299"
"16";"52.755";"6.009"
"16";"52.735";"3.869"
"16";"52.715";"3.199"
"16";"52.695";"4.689"
"16";"52.685";"5.069"
"16";"52.675";"4.249"
"16";"52.645";"4.929"
"16";"52.625";"5.349"
"16";"52.565";"6.039"
"16";"52.535";"6.139"
"16";"52.535";"6.129"
"16";"52.535";"3.659"
"16";"52.485";"3.649"
"16";"52.445";"6.239"
"16";"52.415";"3.319"
"16";"52.225";"6.289"
"16";"52.205";"2.649"
"16";"52.195";"7.129"
"16";"52.195";"6.309"
"16";"52.195";"6.129"
"16";"52.185";"3.929"
"16";"52.175";"1.929"
"16";"52.165";"1.919"
"16";"52.155";"2.399"
"16";"52.145";"6.859"
"16";"52.095";"6.379"
"16";"52.055";"3.839"
"16";"52.025";"3.469"
"16";"51.965";"1.589"
"16";"51.965";"1.559"
"16";"51.895";"6.099"
"16";"51.895";"4.379"
"16";"51.895";"2.699"
"16";"51.885";"5.509"
"16";"51.855";"4.539"
"16";"51.835";"5.739"
"16";"51.825";"5.579"
"16";"51.815";"4.889"
"16";"51.815";"4.849"
"16";"51.795";"5.359"
"16";"51.795";"2.969"
"16";"51.795";"2.739"
"16";"51.785";"5.669"
"16";"51.715";"6.229"
"16";"51.695";"4.959"
"16";"51.695";"4.889"
"16";"51.685";"2.509"
"16";"51.675";"4.139"
"16";"51.675";"2.489"
"16";"51.665";"4.629"
"16";"51.665";"2.509"
"16";"51.635";"2.189"
"16";"51.575";"5.409"
"16";"51.575";"4.919"
"16";"51.565";"4.089"
"16";"51.555";"7.289"
"16";"51.535";"2.709"
"16";"51.515";"4.069"
"16";"51.515";"3.719"
"16";"51.515";"2.709"
"16";"51.465";"2.759"
"16";"51.445";"5.179"
"16";"51.425";"5.369"
"16";"51.415";"4.019"
"16";"51.415";"3.749"
"16";"51.415";"3.049"
"16";"51.405";"4.249"
"16";"51.405";"2.949"
"16";"51.385";"4.149"
"16";"51.365";"6.979"
"16";"51.345";"2.609"
"16";"51.335";"6.339"
"16";"51.325";"3.229"
"16";"51.325";"3.189"
"16";"51.315";"7.059"
"16";"51.315";"3.769"
"16";"51.295";"4.049"
"16";"51.295";"3.959"
"16";"51.245";"1.819"
"16";"51.235";"4.369"
"16";"51.225";"1.929"
"16";"51.215";"1.839"
"16";"51.205";"1.789"
"16";"51.195";"1.879"
"16";"51.155";"2.469"
"16";"51.145";"3.429"
"16";"51.085";"7.479"
"16";"51.065";"4.899"
"16";"51.015";"3.759"
"16";"50.985";"4.769"
"16";"50.965";"4.789"
"16";"50.935";"2.919"
"16";"50.875";"4.719"
"16";"50.795";"5.599"
"16";"50.785";"5.309"
"16";"50.765";"3.469"
"16";"50.715";"4.329"
"16";"50.715";"3.379"
"16";"50.685";"4.409"
"16";"50.555";"5.549"
"16";"50.545";"5.309"
"16";"50.535";"5.439"
"16";"50.485";"1.879"
"16";"53.325";"6.369"
"16";"53.315";"2.899"
"16";"53.215";"6.099"
"16";"53.195";"6.759"
"16";"52.945";"1.239"
"16";"52.815";"5.189"
"16";"52.775";"5.479"
"16";"52.735";"5.199"
"16";"52.725";"4.289"
"16";"52.695";"3.469"
"16";"52.685";"5.059"
"16";"52.655";"4.709"
"16";"52.655";"4.449"
"16";"52.625";"3.559"
"16";"52.615";"3.809"
"16";"52.605";"5.849"
"16";"52.605";"5.549"
"16";"52.605";"5.519"
"16";"52.605";"5.199"
"16";"52.605";"3.759"
"16";"52.585";"6.049"
"16";"52.575";"5.489"
"16";"52.565";"4.109"
"16";"52.565";"3.549"
"16";"52.505";"3.769"
"16";"52.495";"6.029"
"16";"52.425";"6.459"
"16";"52.275";"3.859"
"16";"52.275";"3.709"
"16";"52.275";"2.469"
"16";"52.265";"6.339"
"16";"52.225";"6.009"
"16";"52.195";"3.839"
"16";"52.165";"4.149"
"16";"52.145";"6.539"
"16";"52.005";"5.589"
"16";"51.995";"3.789"
"16";"51.965";"5.689"
"16";"51.945";"5.369"
"16";"51.935";"3.639"
"16";"51.925";"5.619"
"16";"51.925";"5.569"
"16";"51.905";"5.699"
"16";"51.905";"5.429"
"16";"51.905";"4.249"
"16";"51.865";"5.919"
"16";"51.865";"4.829"
"16";"51.855";"6.359"
"16";"51.855";"5.939"
"16";"51.845";"4.019"
"16";"51.835";"5.929"
"16";"51.835";"5.289"
"16";"51.815";"2.909"
"16";"51.795";"2.959"
"16";"51.785";"5.569"
"16";"51.735";"4.869"
"16";"51.735";"2.209"
"16";"51.725";"2.659"
"16";"51.675";"4.359"
"16";"51.655";"4.759"
"16";"51.615";"5.179"
"16";"51.605";"4.089"
"16";"51.575";"2.729"
"16";"51.545";"5.329"
"16";"51.515";"6.839"
"16";"51.495";"5.919"
"16";"51.495";"4.679"
"16";"51.495";"4.249"
"16";"51.495";"1.579"
"16";"51.485";"4.699"
"16";"51.485";"4.209"
"16";"51.445";"6.139"
